,Product:,Sale Date:,Category:,Quantity:,Total Price:,Total Profit:,Payment Type:,Customer Details:
3633,White Tie and Shirt Set,2025-12-10,Men — Shirts,4,€140.00,€53.20,Credit Card,Customer ID: 5481City: MonaghanGender: FemaleAge: 25-34
3634,Black Loose Fit Jeans,2025-12-10,Men — Jeans,1,€29.00,€11.60,Credit Card,Customer ID: 17041Location KerryGender: FAge Category: 25-34
3635,Black Loose Fit Jeans,2025-12-10,Men — Jeans,1,€29.00,€11.60,Credit Card,Customer ID: 17041Location KerryGender: FAge Category: 25-34
3636,Floral Embroidered Kaftan,10-12-2025,Children — Girls Clothing,2,€57.60,€26.24,Debit Card,From: TipperaryAge Range: 35–44Cust ID: 9012Gender: Female
3637,Floral Embroidered Kaftan,10-12-2025,Children — Girls Clothing,2,€57.60,€26.24,Debit Card,From: TipperaryAge Range: 35–44Cust ID: 9012Gender: Female
3638,Long Sleeve Swing Shirt,2025-12-10,Women — Tops,1,€ 35.00,€ 21.00,CC,Gender: Prefer not to sayCust ID: 3244Age Group: 35-44Location Wicklow
3639,Long Sleeve Swing Shirt,2025-12-10,Women — Tops,1,€ 35.00,€ 21.00,CC,Gender: Prefer not to sayCust ID: 3244Age Group: 35-44Location Wicklow
3640,Long Sleeve Swing Shirt,2025-12-10,Women — Tops,1,€ 31.50,€ 17.50,Credit Card,ID: 14291Location: DublinGender: MaleAge Group: 45-54
3641,Long Sleeve Swing Shirt,2025-12-10,Women — Tops,1,€ 31.50,€ 17.50,Credit Card,ID: 14291Location: DublinGender: MaleAge Group: 45-54
3642,Multi Short Sleeve Character T-shirt,10 Dec 2025,Children — Boys Clothing,1,16.50,8.41,Credit Card,Customer ID: 4616City: DublinGender: FemaleAge Range: 18-24
3643,Multi Short Sleeve Character T-shirt,10 Dec 2025,Children — Boys Clothing,1,16.50,8.41,Credit Card,Customer ID: 4616City: DublinGender: FemaleAge Range: 18-24
3644,White Short Sleeve Oxford Shirt,2025-12-10,Men — Shirts,1,€53.00,€20.14,Debit Card,Customer ID: 6437City: WestmeathGender: FemaleAge Range: 25-34
3645,White Short Sleeve Oxford Shirt,2025-12-10,Men — Shirts,1,€53.00,€20.14,Debit Card,Customer ID: 6437City: WestmeathGender: FemaleAge Range: 25-34
3646,Juliette Pullover,2025-12-11,Women — Tops,1,€ 53.00,€ 31.80,Credit Card,ID: 14856From: LouthGender: MaleAge Group: 35-44
3647,Juliette Pullover,2025-12-11,Women — Tops,1,€ 53.00,€ 31.80,Credit Card,ID: 14856From: LouthGender: MaleAge Group: 35-44
3648,White Polo Two Pack,"Dec 11, 2025",Children — Girls Clothing,1,7.50,3.83,Voucher,ID: 14075From: DublinGender: MaleAge: 25-34
3649,White Polo Two Pack,"Dec 11, 2025",Children — Girls Clothing,1,7.50,3.83,Voucher,ID: 14075From: DublinGender: MaleAge: 25-34
3650,Rose Print Prom Dress,"Dec 11, 2025",Children — Girls Clothing,2,EUR 74.00,EUR 37.74,CC,ID: 6606City: CavanGender: MaleAge: 25-34
3651,Rose Print Prom Dress,"Dec 11, 2025",Children — Girls Clothing,2,EUR 74.00,EUR 37.74,CC,ID: 6606City: CavanGender: MaleAge: 25-34
3652,Rose Print Prom Dress,2025-12-11,Children  — Girls Clothing,2,74.00,37.74,Credit  Card,Location: DublinID: 5681Gender: FemaleAge Range: 65+
3653,Rose Print Prom Dress,2025-12-11,Children  — Girls Clothing,2,74.00,37.74,Credit  Card,Location: DublinID: 5681Gender: FemaleAge Range: 65+
3654,Floral Embroidered Kaftan,2025-12-11,Children — Girls Clothing,1,32.00,16.32,Debit Card,Customer ID: 5515Age Category: 18—24Gender: MaleCity: Dublin
3655,Floral Embroidered Kaftan,2025-12-11,Children — Girls Clothing,1,32.00,16.32,Debit Card,Customer ID: 5515Age Category: 18—24Gender: MaleCity: Dublin
3656,Navy Crew and Jogger Set,2025-12-11,Children — Boys Clothing,3,EUR 52.50,EUR 26.77,Credit Card,Cust ID: 10644City: DublinGender: FemaleAge Category: 25-34
3657,Navy Crew and Jogger Set,2025-12-11,Children — Boys Clothing,3,EUR 52.50,EUR 26.77,Credit Card,Cust ID: 10644City: DublinGender: FemaleAge Category: 25-34
3658,Woodel Wall Mirror,2025-12-11,Homeware — Design,1,€ 66.00,€ 26.40,Debit Card,Customer ID: 16512From: LimerickGender: FemaleAge Range: 35–44
3659,Woodel Wall Mirror,2025-12-11,Homeware — Design,1,€ 66.00,€ 26.40,Debit Card,Customer ID: 16512From: LimerickGender: FemaleAge Range: 35–44
3660,Lunar Cirque Blouse,"Dec 11, 2025",Women — Tops,1,€21.60,€12.00,Credit Card,ID 16406From: DonegalGender: FAge Range: 45–54
3661,Lunar Cirque Blouse,"Dec 11, 2025",Women — Tops,1,€21.60,€12.00,Credit Card,ID 16406From: DonegalGender: FAge Range: 45–54
3662,Grey Marl Panda Face Crew,"Dec 11, 2025",Children — Boys Clothing,3,EUR 31.05,EUR 14.14,CC,Age Group: 25-34Gender: MaleID 9925Location: Kildare
3663,Grey Marl Panda Face Crew,"Dec 11, 2025",Children — Boys Clothing,3,EUR 31.05,EUR 14.14,CC,Age Group: 25-34Gender: MaleID 9925Location: Kildare
3664,Mola Headlamp,11-12-2025,Homeware —  Design,1,€43.00,€17.20,Credit Card,Customer ID: 4801From: CorkGender: MaleAge: 25-34
3665,Mola Headlamp,11-12-2025,Homeware —  Design,1,€43.00,€17.20,Credit Card,Customer ID: 4801From: CorkGender: MaleAge: 25-34
3666,Black Skinny Fit Ultra Flex Jeans,2025-12-12,Men — Jeans,1,€33.00,€13.20,CC,Cust ID: 8366Location: WaterfordGender: MaleAge Range: 25-34
3667,Black Skinny Fit Ultra Flex Jeans,2025-12-12,Men — Jeans,1,€33.00,€13.20,CC,Cust ID: 8366Location: WaterfordGender: MaleAge Range: 25-34
3668,White Tie and Shirt Set,2025-12-12,Men — Shirts,1,EUR 35.00,EUR 13.30,CC,Gender: MaleFrom: DublinCust ID: 15975Age Group: 65+
3669,White Tie and Shirt Set,2025-12-12,Men — Shirts,1,EUR 35.00,EUR 13.30,CC,Gender: MaleFrom: DublinCust ID: 15975Age Group: 65+
3670,Blue Puff Sleeve T-shirt Five Pack,2025-12-12,Children — Girls Clothing,4,86.00,43.86,CC,From: DublinID: 9434Age Range: 35–44Gender: Female
3671,Blue Puff Sleeve T-shirt Five Pack,2025-12-12,Children — Girls Clothing,4,86.00,43.86,CC,From: DublinID: 9434Age Range: 35–44Gender: Female
3672,Light Grey Straight Fit Jeans,13 Dec 2025,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,ID 16797From: DublinGender: MaleAge: 25-34
3673,Light Grey Straight Fit Jeans,13 Dec 2025,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,ID 16797From: DublinGender: MaleAge: 25-34
3674,Lilac/Mint Long Sleeve Shirts,2025-12-13,Children — Girls Clothing,2,52.00,26.52,Debit Card,ID 17312Location: DonegalGender: MAge Range: 35–44
3675,Lilac/Mint Long Sleeve Shirts,2025-12-13,Children — Girls Clothing,2,52.00,26.52,Debit Card,ID 17312Location: DonegalGender: MAge Range: 35–44
3676,Marshall Oxford Shirt,2025-12-13,Men — Shirts,1,€63.00,€23.94,Debit Card,ID 2194City: MonaghanGender: MaleAge Category: 45-54
3677,Marshall Oxford Shirt,2025-12-13,Men — Shirts,1,€63.00,€23.94,Debit Card,ID 2194City: MonaghanGender: MaleAge Category: 45-54
3678,Tan Leather Woven Slingbacks,2025-12-13,Men  — Shoes,1,€ 43.00,€ 19.35,Credit Card,Cust ID: 13544City: WaterfordGender: MaleAge Category: 25-34
3679,Tan Leather Woven Slingbacks,2025-12-13,Men  — Shoes,1,€ 43.00,€ 19.35,Credit Card,Cust ID: 13544City: WaterfordGender: MaleAge Category: 25-34
3680,Navy Herringbone Throw,2025-12-13,Homeware — Bed Bath,4,€ 356.00,€ 124.60,Credit Card,Age: 25–34Location: LimerickCust ID: 14937Gender: M
3681,Navy Herringbone Throw,2025-12-13,Homeware — Bed Bath,4,€ 356.00,€ 124.60,Credit Card,Age: 25–34Location: LimerickCust ID: 14937Gender: M
3682,Black Loose Fit Jeans,2025-12-13,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,Customer ID: 12619From: KildareGender: FemaleAge Group: 18-24
3683,Black Loose Fit Jeans,2025-12-13,Men — Jeans,1,EUR 29.00,EUR 11.60,Credit Card,Customer ID: 12619From: KildareGender: FemaleAge Group: 18-24
3684,Black Single Cuff Shirt,2025-12-13,Men — Shirts,3,€ 126.00,€ 47.88,Credit  Card,Age Category: 35–44Gender: MaleCustomer ID: 7312From: Offaly
3685,Black Single Cuff Shirt,2025-12-13,Men — Shirts,3,€ 126.00,€ 47.88,Credit  Card,Age Category: 35–44Gender: MaleCustomer ID: 7312From: Offaly
3686,White Polo Two Pack,14 Dec 2025,Children —  Girls Clothing,1,€ 7.50,€ 3.83,Debit Card,ID: 4669Location LaoisGender: MaleAge Range: 25-34
3687,White Polo Two Pack,14 Dec 2025,Children —  Girls Clothing,1,€ 7.50,€ 3.83,Debit Card,ID: 4669Location LaoisGender: MaleAge Range: 25-34
3688,Black Skinny Fit Jeans,2025-12-14,Men — Jeans,1,€ 46.00,€ 18.40,CC,Age Category: 18-24Location: LimerickID: 7856Gender: Female
3689,Black Skinny Fit Jeans,2025-12-14,Men — Jeans,1,€ 46.00,€ 18.40,CC,Age Category: 18-24Location: LimerickID: 7856Gender: Female
3690,Blue Puff Sleeve T-shirt Five Pack,14-12-2025,Children — Girls Clothing,1,EUR 21.50,EUR 10.96,Credit Card,Customer ID: 15697Location WestmeathGender: FemaleAge Category: 55-64
3691,Blue Puff Sleeve T-shirt Five Pack,14-12-2025,Children — Girls Clothing,1,EUR 21.50,EUR 10.96,Credit Card,Customer ID: 15697Location WestmeathGender: FemaleAge Category: 55-64
3692,Coral Plisse Dress,2025-12-14,Women — Dresses,1,36.00,16.00,Debit Card,ID: 15553From: CorkGender: Prefer not to sayAge Range: 25-34
3693,Coral Plisse Dress,2025-12-14,Women — Dresses,1,36.00,16.00,Debit Card,ID: 15553From: CorkGender: Prefer not to sayAge Range: 25-34
3694,Harriet Chambray Top,2025-12-14,Women — Tops,-1,31.50,17.50,Debit Card,Cust ID: 17297From: DublinGender: FemaleAge Group: 35-44
3695,Harriet Chambray Top,2025-12-14,Women — Tops,-1,31.50,17.50,Debit Card,Cust ID: 17297From: DublinGender: FemaleAge Group: 35-44
3696,Black Single Cuff Shirt,2025-12-14,Men — Shirts,2,€84.00,€31.92,Debit Card,Cust ID: 12684Location: DublinGender: Prefer not to sayAge Range: 45—54
3697,Black Single Cuff Shirt,2025-12-14,Men — Shirts,2,€84.00,€31.92,Debit Card,Cust ID: 12684Location: DublinGender: Prefer not to sayAge Range: 45—54
3698,Grey Marl Panda Face Crew,2025-12-14,Children — Boys Clothing,1,11.50,5.87,Credit  Card,Customer ID: 11956From: TipperaryGender: MaleAge Category: 35-44
3699,Grey Marl Panda Face Crew,2025-12-14,Children — Boys Clothing,1,11.50,5.87,Credit  Card,Customer ID: 11956From: TipperaryGender: MaleAge Category: 35-44
3700,Hawaiian Print Sun Safe Two Piece,"Dec 14, 2025",Children — Girls Clothing,1,EUR 17.50,EUR 8.93,Credit Card,ID: 9419City: DublinGender: MAge Category: 25-34
3701,Hawaiian Print Sun Safe Two Piece,"Dec 14, 2025",Children — Girls Clothing,1,EUR 17.50,EUR 8.93,Credit Card,ID: 9419City: DublinGender: MAge Category: 25-34
3702,Fancy Ballerina Shoes,14 Dec 2025,Men — Shoes,4,EUR 172.00,EUR 77.40,Debit Card,City: DublinAge Range: 18-24ID 5526Gender: Male
3703,Fancy Ballerina Shoes,14 Dec 2025,Men — Shoes,4,EUR 172.00,EUR 77.40,Debit Card,City: DublinAge Range: 18-24ID 5526Gender: Male
3704,Grey Marl Panda Face Crew,15-12-2025,Children — Boys Clothing,1,11.50,5.87,Debit Card,Customer ID: 6344Location MeathGender: FemaleAge: 25–34
3705,Grey Marl Panda Face Crew,15-12-2025,Children — Boys Clothing,1,11.50,5.87,Debit Card,Customer ID: 6344Location MeathGender: FemaleAge: 25–34
3706,Light Grey Straight Fit Jeans,2025-12-15,Men — Jeans,2,€58.00,€23.20,Debit Card,Gender: FemaleAge: 35—44Cust ID: 6341City: Dublin
3707,Light Grey Straight Fit Jeans,2025-12-15,Men — Jeans,2,€58.00,€23.20,Debit Card,Gender: FemaleAge: 35—44Cust ID: 6341City: Dublin
3708,Pink Cheque Shirt Dress,15 Dec 2025,Children — Girls Clothing,1,16.50,8.41,Debit Card,Customer ID: 11066City: KildareGender: MaleAge Range: 18-24
3709,Pink Cheque Shirt Dress,15 Dec 2025,Children — Girls Clothing,1,16.50,8.41,Debit Card,Customer ID: 11066City: KildareGender: MaleAge Range: 18-24
3710,Leather Court Shoes,15-12-2025,Men — Shoes,2,€74.00,€33.30,Credit Card,Customer ID: 18700City: MayoGender: MaleAge Range: 55–64
3711,Leather Court Shoes,15-12-2025,Men — Shoes,2,€74.00,€33.30,Credit Card,Customer ID: 18700City: MayoGender: MaleAge Range: 55–64
3712,Black Single Cuff Shirt,15-12-2025,Men — Shirts,3,€ 126.00,€ 47.88,Debit Card,From: DublinCust ID: 3419Gender: MaleAge Group: 35-44
3713,Black Single Cuff Shirt,15-12-2025,Men — Shirts,3,€ 126.00,€ 47.88,Debit Card,From: DublinCust ID: 3419Gender: MaleAge Group: 35-44
3714,Black Loose Fit Jeans,2025-12-15,Men — Jeans,1,EUR 29.00,EUR 11.60,PayPal,ID: 4862Location DublinGender: Prefer not to sayAge Category: 35-44
3715,Black Loose Fit Jeans,2025-12-15,Men — Jeans,1,EUR 29.00,EUR 11.60,PayPal,ID: 4862Location DublinGender: Prefer not to sayAge Category: 35-44
3716,Navy Suede Loafers,"Dec 15, 2025",Men — Shoes,1,EUR 35.00,EUR 15.75,Debit Card,Customer ID: 19369Location: DublinGender: MaleAge Category: 25-34
3717,Navy Suede Loafers,"Dec 15, 2025",Men — Shoes,1,EUR 35.00,EUR 15.75,Debit Card,Customer ID: 19369Location: DublinGender: MaleAge Category: 25-34
3718,Rose Print Prom Dress,2025-12-15,Children  — Girls Clothing,1,€37.00,€18.87,Credit Card,Customer ID: 4070Location OffalyGender: FemaleAge Group: 35–44
3719,Rose Print Prom Dress,2025-12-15,Children  — Girls Clothing,1,€37.00,€18.87,Credit Card,Customer ID: 4070Location OffalyGender: FemaleAge Group: 35–44
3720,Grey Marl Panda Face Crew,16 Dec 2025,Children — Boys Clothing,1,€11.50,€5.87,Debit Card,Gender: MID 5591Location WaterfordAge: 25-34
3721,Grey Marl Panda Face Crew,16 Dec 2025,Children — Boys Clothing,1,€11.50,€5.87,Debit Card,Gender: MID 5591Location WaterfordAge: 25-34
3722,Orange/Navy Shorts Three Pack,2025-12-16,Children — Girls Clothing,1,€ 16.50,€ 8.41,PayPal,Cust ID: 11759From: CorkGender: MaleAge Category: 45—54
3723,Orange/Navy Shorts Three Pack,2025-12-16,Children — Girls Clothing,1,€ 16.50,€ 8.41,PayPal,Cust ID: 11759From: CorkGender: MaleAge Category: 45—54
3724,Pink Cheque Shirt Dress,16-12-2025,Children — Girls Clothing,1,€14.85,€6.76,Credit Card,Cust ID: 12409Location WicklowGender: FemaleAge Group: 18-24
3725,Pink Cheque Shirt Dress,16-12-2025,Children — Girls Clothing,1,€14.85,€6.76,Credit Card,Cust ID: 12409Location WicklowGender: FemaleAge Group: 18-24
3726,White Tie and Shirt Set,2025-12-17,Men — Shirts,2,EUR 70.00,EUR 26.60,Credit Card,ID 18837Location TipperaryGender: MAge Group: 65+
3727,White Tie and Shirt Set,2025-12-17,Men — Shirts,2,EUR 70.00,EUR 26.60,Credit Card,ID 18837Location TipperaryGender: MAge Group: 65+
3728,Camp Stool,2025-12-17,Homeware — Design,3,€ 49.50,€ 19.80,Credit Card,Cust ID: 8569Location WicklowGender: FemaleAge Category: 25—34
3729,Camp Stool,2025-12-17,Homeware — Design,3,€ 49.50,€ 19.80,Credit Card,Cust ID: 8569Location WicklowGender: FemaleAge Category: 25—34
3730,Navy Herringbone Throw,2025-12-17,Homeware —  Bed Bath,2,€160.20,€44.50,Credit  Card,Gender: MaleAge: 18–24Customer ID: 4512Location: Cork
3731,Navy Herringbone Throw,2025-12-17,Homeware —  Bed Bath,2,€160.20,€44.50,Credit  Card,Gender: MaleAge: 18–24Customer ID: 4512Location: Cork
3732,Black Mary Jane Shoes,2025-12-17,Women — Shoes,1,€ 39.60,€ 15.40,Debit Card,Cust ID: 6118City: LimerickGender: MAge: 45–54
3733,Black Mary Jane Shoes,2025-12-17,Women — Shoes,1,€ 39.60,€ 15.40,Debit Card,Cust ID: 6118City: LimerickGender: MAge: 45–54
3734,Metallic Cross Strap Block Heels,2025-12-17,Women — Shoes,1,EUR 58.50,EUR 22.75,Credit Card,Location: WaterfordAge Range: 35–44Gender: FCust ID: 4387
3735,Metallic Cross Strap Block Heels,2025-12-17,Women — Shoes,1,EUR 58.50,EUR 22.75,Credit Card,Location: WaterfordAge Range: 35–44Gender: FCust ID: 4387
3736,Lilac/Mint Long Sleeve Shirts,2025-12-18,Children — Girls Clothing,-1,26.00,13.26,Debit Card,Customer ID: 10806From: DublinGender: MaleAge Range: 18-24
3737,Lilac/Mint Long Sleeve Shirts,2025-12-18,Children — Girls Clothing,-1,26.00,13.26,Debit Card,Customer ID: 10806From: DublinGender: MaleAge Range: 18-24
3738,Mid Blue Straight Fit Jeans,2025-12-18,Men — Jeans,2,EUR 76.00,EUR 30.40,Debit Card,ID 3475Location: DublinGender: MaleAge Range: 18-24
3739,Mid Blue Straight Fit Jeans,2025-12-18,Men — Jeans,2,EUR 76.00,EUR 30.40,Debit Card,ID 3475Location: DublinGender: MaleAge Range: 18-24
3740,Lilac/Mint Long Sleeve Shirts,2025-12-18,Children — Girls Clothing,2,€ 52.00,€ 26.52,Debit Card,ID 5942From: LaoisGender: MaleAge Range: 25–34
3741,Lilac/Mint Long Sleeve Shirts,2025-12-18,Children — Girls Clothing,2,€ 52.00,€ 26.52,Debit Card,ID 5942From: LaoisGender: MaleAge Range: 25–34
3742,Pink Cheque Shirt Dress,2025-12-19,Children —  Girls Clothing,1,€ 16.50,€ 8.41,Credit Card,Customer ID: 2450Location: DublinGender: MaleAge Range: 35-44
3743,Pink Cheque Shirt Dress,2025-12-19,Children —  Girls Clothing,1,€ 16.50,€ 8.41,Credit Card,Customer ID: 2450Location: DublinGender: MaleAge Range: 35-44
3744,Light Blue Slim Fit Short Sleeve Stretch Shirt,"Dec 19, 2025",Men —  Shirts,1,€ 21.15,€ 6.58,Credit Card,ID 17697Location: KildareGender: MAge Group: 35-44
3745,Light Blue Slim Fit Short Sleeve Stretch Shirt,"Dec 19, 2025",Men —  Shirts,1,€ 21.15,€ 6.58,Credit Card,ID 17697Location: KildareGender: MAge Group: 35-44
3746,Light Grey Straight Fit Jeans,19 Dec 2025,Men — Jeans,2,58.00,23.20,Debit Card,ID 2178From: MeathGender: FemaleAge Category: None
3747,Light Grey Straight Fit Jeans,19 Dec 2025,Men — Jeans,2,58.00,23.20,Debit Card,ID 2178From: MeathGender: FemaleAge Category: None
3748,White Polo Two Pack,2025-12-19,Children — Girls Clothing,1,€ 7.50,€ 3.83,Debit Card,Customer ID: 2487Location GalwayGender: FemaleAge Range: 55-64
3749,White Polo Two Pack,2025-12-19,Children — Girls Clothing,1,€ 7.50,€ 3.83,Debit Card,Customer ID: 2487Location GalwayGender: FemaleAge Range: 55-64
3750,White Short Sleeve Oxford Shirt,19 Dec 2025,Men — Shirts,1,€ 53.00,€ 20.14,CC,Customer ID: 3894Location WicklowGender: MAge Range: 25—34
3751,White Short Sleeve Oxford Shirt,19 Dec 2025,Men — Shirts,1,€ 53.00,€ 20.14,CC,Customer ID: 3894Location WicklowGender: MAge Range: 25—34
3752,Blue Stripe Snuggle Fit Pyjamas,19-12-2025,Children — Boys Clothing,1,18.50,9.44,CC,Customer ID: 9706From: OffalyGender: MaleAge Category: 35-44
3753,Blue Stripe Snuggle Fit Pyjamas,19-12-2025,Children — Boys Clothing,1,18.50,9.44,CC,Customer ID: 9706From: OffalyGender: MaleAge Category: 35-44
3754,Multi Llama Vests Three Pack,19-12-2025,Children — Girls Clothing,1,€17.50,€8.93,PayPal,ID: 15687City: CorkGender: MaleAge Group: 35–44
3755,Multi Llama Vests Three Pack,19-12-2025,Children — Girls Clothing,1,€17.50,€8.93,PayPal,ID: 15687City: CorkGender: MaleAge Group: 35–44
3756,Fluro Shorts Two Pack,"Dec 19, 2025",Children — Boys  Clothing,-1,€17.50,€8.93,Credit Card,Location DublinGender: FemaleAge Range: 25-34Cust ID: 10219
3757,Fluro Shorts Two Pack,"Dec 19, 2025",Children — Boys  Clothing,-1,€17.50,€8.93,Credit Card,Location DublinGender: FemaleAge Range: 25-34Cust ID: 10219
3758,Pink Cheque Shirt Dress,19-12-2025,Children — Girls Clothing,1,€ 16.50,€ 8.41,Debit Card,Customer ID: 10769City: DublinGender: FemaleAge Category: 25–34
3759,Pink Cheque Shirt Dress,19-12-2025,Children — Girls Clothing,1,€ 16.50,€ 8.41,Debit Card,Customer ID: 10769City: DublinGender: FemaleAge Category: 25–34
3760,Neutral Chino Trousers,19-12-2025,Men — Trousers,1,EUR 35.00,EUR 17.15,Credit Card,ID: 7544Location DublinGender: FemaleAge: 35-44
3761,Neutral Chino Trousers,19-12-2025,Men — Trousers,1,EUR 35.00,EUR 17.15,Credit Card,ID: 7544Location DublinGender: FemaleAge: 35-44
3762,Black Jersey Denim Leggings,2025-12-19,Men  — Trousers,1,€57.00,€27.93,Credit Card,Customer ID: 1000From: DublinGender: MaleAge Range: 55—64
3763,Black Jersey Denim Leggings,2025-12-19,Men  — Trousers,1,€57.00,€27.93,Credit Card,Customer ID: 1000From: DublinGender: MaleAge Range: 55—64
3764,Navy Jersey Joggers,2025-12-20,Men — Trousers,1,€24.00,€11.76,Credit Card,Cust ID: 18281City: KerryGender: FemaleAge: 45-54
3765,Navy Jersey Joggers,2025-12-20,Men — Trousers,1,€24.00,€11.76,Credit Card,Cust ID: 18281City: KerryGender: FemaleAge: 45-54
3766,Dwellers Stool,2025-12-20,Homeware — Design,1,€11.50,€4.60,Credit Card,ID 18141City: OffalyGender: MAge Category: None
3767,Dwellers Stool,2025-12-20,Homeware — Design,1,€11.50,€4.60,Credit Card,ID 18141City: OffalyGender: MAge Category: None
